date,TAVG:1:,TMAX:1:,TMIN:1:,PRCP:1:,SMS:1:-2,SMS:1:-4,SMS:1:-8,SMS:1:-20,SMS:1:-40,STO:1:-2,STO:2:-2,STO:1:-4,STO:2:-4,STO:1:-8,STO:2:-8,STO:1:-20,STO:2:-20,STO:1:-40,STO:2:-40,WDIRV:1:,WSPDV:1:,RHENC:1:
2013-07-26,67.8,94.1,40.8,,13.0,16.4,24.4,33.0,41.7,72,72,76,75,74,74,68,68,63,63,124,3.1,22
2013-07-27,65.1,85.1,43.2,0.0,12.6,16.5,24.5,33.0,40.5,71,71,74,74,73,74,68,68,63,63,292,4.6,20
2013-07-29,62.4,85.1,37.6,0.0,12.0,16.2,24.5,33.0,40.7,71,72,74,74,73,73,68,68,63,63,341,2.2,22
2013-07-30,65.1,87.4,43.9,0.0,11.6,16.5,24.5,32.8,40.4,71,71,74,74,73,73,68,68,64,64,336,2.7,22
2013-07-31,70.3,90.3,43.9,0.0,11.2,16.0,24.2,32.8,40.8,71,71,73,73,72,72,68,68,64,64,8,4.4,21
2013-08-01,60.6,75.2,46.0,0.11,11.5,15.6,23.7,32.9,41.7,65,65,67,67,68,68,67,68,64,64,95,4.2,43
2013-08-04,65.3,85.5,44.4,0.0,11.9,16.1,23.8,32.1,42.1,68,68,71,71,70,70,65,65,63,63,128,3.0,43
2013-08-05,67.6,87.4,45.0,0.0,12.0,16.2,24.1,32.9,42.1,70,70,73,73,71,71,66,66,63,63,318,3.3,31
2013-08-06,69.4,91.2,47.1,0.0,11.9,16.4,24.2,32.7,42.1,72,72,75,74,73,73,67,67,63,63,43,2.3,26
2013-08-07,68.0,90.9,44.8,0.0,11.8,16.2,24.0,32.8,41.5,72,72,75,75,73,74,67,68,63,63,327,2.5,23
2013-08-08,69.1,90.9,43.3,0.0,11.3,16.1,24.0,32.6,41.5,73,73,75,75,73,73,68,68,63,63,6,2.8,22
2013-08-09,73.9,93.4,50.9,0.0,11.1,15.7,23.9,32.7,42.3,76,76,77,77,74,74,68,69,64,64,129,2.9,23
2013-08-10,75.2,92.1,53.6,0.0,10.8,15.8,24.3,32.5,41.7,76,76,77,77,75,75,69,69,64,64,313,4.5,25
2013-08-11,70.5,86.5,51.6,0.0,10.5,15.6,24.4,33.0,41.7,74,74,76,76,75,75,69,70,64,64,319,3.6,30
2013-08-12,69.8,89.2,51.3,0.0,10.7,15.5,24.3,32.8,41.1,74,74,76,76,75,75,69,70,64,64,326,2.6,29
2013-08-13,70.7,89.8,51.8,0.0,10.4,15.4,24.0,32.8,41.7,74,74,77,77,75,75,70,70,64,65,1,2.8,27
2013-08-14,75.6,97.0,50.2,0.0,10.4,15.6,24.0,32.6,41.3,75,75,77,77,75,75,70,70,65,65,120,4.3,25
2013-08-15,71.6,93.2,49.1,0.0,10.2,15.2,24.5,32.9,41.3,75,75,77,77,76,76,70,70,65,65,4,2.6,21
2013-08-16,70.5,87.4,50.2,0.02,9.7,15.0,24.0,32.9,43.1,76,77,78,78,76,76,70,71,65,65,318,3.4,24
2013-08-17,69.8,85.1,51.8,0.0,10.2,14.9,24.1,32.7,43.1,73,73,76,76,75,75,70,71,65,65,230,4.2,33
2013-08-18,66.2,84.2,47.1,0.0,9.6,14.9,23.9,32.9,42.5,72,72,75,75,74,75,70,70,65,65,248,4.0,28
2013-08-23,66.4,80.4,48.2,0.0,9.5,14.7,23.3,32.5,41.9,67,67,70,70,71,71,69,69,65,66,175,5.5,40
2013-08-24,65.8,82.6,43.0,0.0,9.8,14.7,23.7,32.7,42.5,70,70,73,72,71,71,68,68,65,65,312,4.3,29
2013-08-25,65.8,85.1,46.8,0.07,9.8,14.5,23.8,32.7,42.5,70,70,72,72,71,72,68,69,65,65,345,3.2,31
2013-08-26,63.3,81.5,46.0,0.0,9.5,14.5,23.5,32.7,41.9,67,67,70,70,70,71,68,68,65,65,93,3.2,42
2013-08-27,65.8,86.4,43.0,0.0,9.9,14.7,23.3,32.6,41.8,69,70,72,72,71,71,68,68,65,65,31,2.2,32
2013-08-28,69.1,86.0,48.9,0.0,9.3,14.7,23.3,32.6,42.5,69,69,72,72,71,71,68,68,65,65,146,4.2,27
2013-08-29,68.5,85.8,51.6,0.0,9.8,14.3,23.3,32.6,41.8,68,68,70,70,70,70,68,68,65,65,156,4.6,28
2013-08-30,64.2,80.6,43.9,0.0,9.6,14.5,23.3,32.6,42.5,67,67,70,70,70,70,68,68,65,65,292,4.4,30
2013-08-31,65.8,88.3,40.5,0.0,9.0,14.2,23.2,32.8,41.8,70,70,72,72,71,71,67,68,65,65,80,2.2,27
2013-09-01,72.5,87.6,47.8,0.0,9.2,14.6,23.5,32.6,42.5,72,72,72,72,71,71,68,68,65,65,112,4.3,22
2013-09-02,67.1,75.0,57.6,0.02,9.1,14.0,23.1,32.8,41.8,66,66,68,68,69,69,68,68,65,65,79,2.8,38
2013-09-03,71.2,81.5,56.7,0.0,9.6,14.1,23.1,32.7,42.5,66,67,69,68,68,68,67,67,65,65,106,4.7,46
2013-09-04,74.1,89.2,53.2,0.0,9.5,14.1,23.2,32.7,42.5,70,70,71,71,69,69,67,67,65,65,70,4.8,38
2013-09-05,66.2,80.6,57.0,0.27,9.3,13.8,23.1,32.7,42.5,65,65,67,67,68,68,67,67,65,65,107,6.2,60
2013-09-06,59.4,66.9,53.4,0.01,9.3,13.7,23.0,32.2,42.5,62,62,64,64,65,66,66,66,64,65,325,3.4,65
2013-09-09,65.3,82.8,48.0,0.0,10.0,13.9,22.7,32.3,42.4,65,65,69,69,68,68,65,65,64,64,114,3.6,41
2013-09-10,69.1,88.0,47.1,0.0,10.2,14.1,23.0,32.2,43.0,68,68,71,71,70,70,66,66,64,64,83,3.6,34
2013-09-11,71.4,95.2,46.9,0.0,10.0,14.1,23.1,32.2,43.0,69,69,71,71,70,71,66,66,64,64,90,2.9,27
2013-09-12,69.8,91.8,48.9,0.0,9.8,14.1,23.2,32.0,43.0,69,69,71,71,70,71,67,67,64,64,80,3.2,23
2013-09-13,68.2,89.4,48.7,0.0,9.6,14.3,23.2,32.7,42.4,69,69,71,71,70,71,67,67,64,64,300,3.4,24
2013-09-14,73.8,93.4,49.6,0.0,9.4,14.0,22.9,32.7,43.0,71,71,72,72,70,71,67,67,64,64,102,4.9,25
2013-09-15,76.5,91.4,60.1,0.11,9.7,14.0,23.0,32.6,42.4,71,71,73,73,71,72,67,68,64,64,113,6.7,26
2013-09-16,60.3,71.4,44.6,0.01,9.7,13.8,22.8,32.8,41.8,62,62,66,66,69,68,67,67,64,64,278,6.9,45
2013-09-17,52.5,65.7,39.9,0.47,17.0,13.7,22.5,32.2,42.5,57,58,61,61,64,65,66,66,64,65,276,6.5,58
2013-09-18,51.4,62.2,43.2,0.03,17.1,14.6,22.4,32.5,41.8,52,52,56,56,61,61,64,64,64,64,236,9.6,69
2013-09-19,56.5,72.1,44.1,0.0,16.4,15.4,22.5,32.1,42.4,56,56,59,59,61,62,63,63,64,64,107,6.1,54
2013-09-20,64.2,83.8,50.4,0.0,15.9,15.9,22.7,32.2,42.4,60,60,62,62,63,63,62,63,63,63,113,7.0,37
2013-09-21,56.8,65.5,40.1,0.0,14.8,15.9,22.4,32.2,43.3,56,56,59,59,62,62,62,63,63,63,210,3.6,43
2013-09-22,52.0,62.4,39.6,0.11,14.7,15.5,22.4,32.4,42.7,56,56,58,58,60,60,62,62,63,63,219,7.1,52
2013-09-23,52.9,61.5,45.0,0.0,14.3,15.2,22.2,32.4,43.3,54,54,56,56,58,59,61,61,62,62,228,7.8,59
2013-09-24,49.6,57.0,44.2,0.43,19.9,18.4,22.2,31.8,42.2,52,53,55,54,57,58,60,60,62,62,191,6.3,71
2013-09-25,46.2,54.1,42.3,0.2,21.7,19.6,22.1,32.0,41.5,51,51,53,53,56,56,59,59,61,61,331,4.9,78
2013-09-26,46.6,59.7,34.2,0.0,20.9,21.6,22.1,31.6,41.5,49,49,52,52,56,56,58,58,61,61,327,3.4,69
2013-09-27,45.9,54.0,34.5,0.06,20.7,21.5,21.9,31.8,41.9,50,50,51,51,54,54,57,58,60,60,159,6.9,73
2013-09-28,51.3,57.7,46.0,0.59,37.5,41.3,22.1,31.8,42.4,52,52,53,53,54,54,57,57,60,60,124,10.1,90
2013-09-29,48.0,52.5,45.1,0.27,35.0,34.3,27.6,31.7,42.3,49,49,50,50,52,53,56,56,59,59,173,10.8,92
2013-09-30,48.9,55.6,42.8,0.3,30.9,31.5,31.4,31.8,41.2,48,48,49,49,52,52,55,56,59,59,234,14.6,71
2013-10-01,44.6,53.6,35.4,0.0,28.3,29.5,30.8,31.6,41.6,45,45,47,47,51,51,55,55,58,58,220,7.9,66
2013-10-02,43.2,54.0,33.3,0.0,26.6,28.5,30.4,31.7,42.1,45,46,48,48,50,51,54,54,58,58,67,6.2,71
2013-10-03,41.2,55.0,30.6,0.0,25.4,27.6,29.9,31.8,42.0,44,45,47,47,50,50,53,53,57,57,292,5.3,64
2013-10-04,41.2,58.1,26.2,0.0,24.6,26.9,29.7,31.8,42.0,45,45,48,48,50,51,53,53,57,57,128,3.6,60
2013-10-05,48.7,64.4,35.6,0.0,24.4,26.2,29.4,31.8,42.3,47,48,50,50,51,51,53,53,57,57,109,7.6,54
2013-10-06,53.4,71.8,36.9,0.0,23.7,25.8,29.2,31.7,42.3,49,49,51,51,52,53,53,53,56,56,115,8.3,43
2013-10-07,49.5,61.9,36.1,0.0,23.3,25.4,29.1,31.8,42.6,49,49,50,50,52,52,53,53,56,56,209,11.1,50
2013-10-08,42.1,46.6,32.7,0.16,23.6,25.3,28.8,31.7,41.1,44,44,46,46,50,50,53,53,56,56,228,6.6,74
2013-10-09,37.9,51.1,27.0,0.01,23.3,25.6,28.5,31.9,42.6,44,44,46,46,49,49,52,52,56,56,252,2.5,75
2013-10-10,43.5,52.9,32.5,0.0,23.5,25.3,28.4,31.9,41.1,46,46,47,47,49,49,52,52,55,55,187,3.7,74
2013-10-11,46.4,53.4,40.8,0.0,23.1,25.3,28.4,31.9,41.0,47,47,49,49,50,50,52,52,55,55,289,2.6,67
2013-10-12,43.0,52.3,30.7,0.01,22.9,24.8,28.3,31.9,41.0,44,45,47,47,50,50,52,52,55,55,10,2.8,69
2013-10-14,37.9,56.7,24.8,0.0,22.3,24.2,28.2,31.4,41.5,42,43,46,46,49,49,51,51,54,54,331,2.2,61
2013-10-15,41.5,57.6,24.1,0.0,22.0,24.2,28.2,31.5,41.5,44,44,46,46,48,48,51,51,54,54,117,4.4,60
2013-10-16,44.1,57.7,28.9,0.0,21.8,24.1,27.8,31.6,41.3,44,44,47,47,49,49,51,51,54,54,99,3.4,57
2013-10-17,40.6,55.6,27.1,0.0,21.7,23.6,28.0,31.4,41.8,44,44,47,46,49,49,51,51,54,54,186,3.3,54
2013-10-18,43.0,59.2,28.2,0.0,21.5,23.3,27.7,31.5,41.3,44,45,47,47,49,49,50,50,53,54,134,4.4,58
2013-10-19,44.6,62.2,31.5,0.0,21.3,23.6,27.5,31.7,41.2,44,45,47,47,49,49,50,50,53,53,112,5.3,57
2013-10-20,45.3,60.6,32.5,0.0,21.2,23.1,27.6,31.5,41.7,46,46,48,48,49,49,50,50,53,53,157,4.0,54
2013-10-21,50.9,66.9,41.0,0.0,21.1,23.0,27.5,31.7,41.7,47,47,49,49,50,50,50,51,53,53,111,6.0,55
2013-10-22,52.2,69.4,39.4,0.0,20.8,22.8,27.5,31.6,41.7,48,48,50,50,51,51,51,51,53,53,114,6.5,54
2013-10-23,52.7,70.9,40.1,0.0,20.9,22.8,27.5,31.4,42.2,48,49,50,50,51,51,51,51,53,53,110,6.5,52
2013-10-24,48.7,67.3,33.6,0.0,20.7,22.7,27.7,31.8,41.7,47,47,49,49,51,51,51,51,53,53,106,4.8,53
2013-10-25,48.0,68.0,33.1,0.0,20.7,22.4,27.4,31.8,42.2,46,47,49,49,51,51,51,51,53,53,113,3.8,52
2013-10-26,46.2,63.7,32.2,0.0,19.9,22.0,27.3,32.0,41.7,45,46,48,48,50,50,51,51,53,53,118,4.5,54
2013-10-27,45.0,55.8,30.9,0.01,20.1,21.9,27.3,31.7,41.7,46,46,47,47,49,49,51,51,53,53,58,7.9,65
2013-10-28,40.5,51.6,28.4,0.0,19.8,21.7,27.0,31.7,41.7,41,41,44,44,47,47,50,50,53,53,48,9.7,51
2013-10-29,30.2,44.8,18.0,0.0,19.7,21.5,26.6,31.7,41.7,38,38,42,41,46,46,49,49,52,53,171,2.2,49
2013-10-30,36.5,48.6,19.0,0.0,19.3,21.2,26.5,31.6,41.6,40,40,42,42,45,45,48,48,52,52,143,5.8,54
2013-10-31,42.6,54.1,34.3,0.0,19.5,21.3,26.5,31.6,41.5,41,41,43,43,45,45,48,48,52,52,144,6.8,62
2013-11-01,43.7,57.0,29.5,0.0,19.5,21.4,26.4,31.3,41.0,44,44,44,44,45,46,48,48,51,52,133,4.9,66
2013-11-02,43.7,51.3,36.0,0.24,19.8,21.3,26.5,31.6,40.9,40,40,42,42,45,45,48,48,51,51,198,16.2,69
2013-11-03,34.5,38.8,28.2,0.0,20.0,21.3,26.4,31.4,41.8,38,38,40,40,43,43,47,47,51,51,225,9.7,83
2013-11-04,32.5,38.8,28.8,0.16,24.6,22.2,26.3,31.2,41.4,37,37,39,39,42,42,46,47,51,51,220,5.4,86
2013-11-05,31.1,34.3,28.2,0.03,23.8,22.8,26.1,31.3,41.6,36,36,37,37,40,40,46,46,50,50,109,11.5,93
2013-11-06,37.4,41.0,33.6,0.0,33.8,32.9,28.6,31.4,41.6,38,39,39,39,40,40,45,45,50,50,116,6.6,92
2013-11-07,42.1,46.2,39.6,0.81,38.3,37.5,36.0,32.4,41.6,40,40,41,41,42,42,45,45,49,49,150,13.6,95
2013-11-08,40.3,44.8,34.2,0.0,32.9,32.9,34.6,34.0,41.5,38,38,40,40,42,42,45,45,49,49,223,10.9,83
2013-11-12,43.9,48.0,36.7,0.0,29.4,30.4,33.2,33.5,42.1,42,42,43,43,44,44,46,46,49,49,117,6.6,85
2013-11-13,41.5,50.0,34.7,0.0,28.4,30.0,32.8,33.6,42.1,40,40,42,42,44,44,46,46,49,49,203,5.3,82
2013-11-14,38.7,43.7,34.0,0.0,28.2,29.7,32.7,33.7,42.1,40,40,41,41,43,43,45,46,49,49,163,6.3,90
2013-11-15,35.1,39.4,32.2,0.15,30.3,30.2,32.4,33.2,42.1,37,37,38,38,41,41,45,45,48,49,222,9.9,90
2013-11-16,36.5,41.2,32.4,0.33,35.5,35.2,36.1,34.9,42.1,36,36,37,37,40,40,44,44,48,48,241,14.3,86
2013-11-17,39.2,45.9,33.6,0.0,33.1,33.2,35.5,34.9,42.2,38,39,39,39,40,41,44,44,48,48,205,10.3,86
2013-11-18,39.4,41.9,36.0,0.06,32.7,32.6,35.2,34.6,42.4,39,39,39,39,40,41,43,44,47,48,111,9.4,85
2013-11-19,43.3,49.3,35.6,0.14,36.1,36.1,36.5,34.5,43.1,39,40,41,41,42,42,44,44,47,47,197,9.4,92
2013-11-20,28.6,35.6,19.9,0.0,30.7,32.3,35.9,34.9,43.2,34,35,36,36,39,39,43,44,47,47,334,7.4,79
2013-11-21,24.3,34.5,14.7,0.0,28.1,30.4,34.9,34.5,44.2,33,33,34,34,37,37,42,43,47,47,111,3.1,80
2013-11-22,27.1,38.8,20.8,0.0,27.1,29.1,33.8,34.7,43.8,32,33,33,34,36,36,41,42,47,47,106,4.6,83
2013-11-23,28.4,41.0,21.0,0.0,26.3,28.3,33.5,34.5,43.5,32,33,33,33,36,36,41,41,46,46,117,3.6,81
2013-11-24,29.3,41.2,20.1,0.0,25.5,27.8,32.8,34.3,43.4,32,32,33,33,35,35,40,40,46,46,129,2.8,81
2013-11-25,31.8,46.6,21.0,0.0,26.3,27.9,32.2,33.9,43.6,32,33,33,33,35,35,40,40,46,46,114,2.7,79
2013-11-26,32.0,45.0,23.7,0.0,26.9,28.5,32.4,34.3,43.6,32,33,33,33,35,35,39,40,45,45,118,3.5,78
2013-11-27,32.5,48.2,22.8,0.0,26.7,28.3,32.4,34.0,42.1,32,33,33,33,35,35,39,39,45,45,120,3.8,76
2013-11-28,27.9,40.5,19.6,0.0,26.1,27.9,32.5,34.0,42.6,32,33,33,33,35,35,39,39,45,45,172,1.4,76
2013-11-29,33.3,39.6,25.7,0.0,25.7,27.8,32.0,33.6,42.9,32,33,33,33,35,35,39,39,44,44,111,6.1,83
2013-11-30,37.4,40.8,34.5,0.03,29.4,29.4,32.2,33.6,43.1,34,34,34,34,35,35,39,39,44,44,137,5.0,85
2013-12-01,44.1,48.4,37.2,0.57,36.7,36.7,36.7,35.3,42.5,41,41,39,40,38,38,39,39,44,44,217,14.2,90
2013-12-02,33.4,45.9,26.2,0.14,34.3,34.4,36.7,36.5,51.2,34,35,35,36,37,37,40,40,44,44,258,10.8,91
2013-12-03,20.5,27.0,12.4,0.0,31.6,32.7,36.1,36.2,52.2,34,34,34,35,36,36,39,40,44,44,30,8.7,88
2013-12-04,11.1,23.0,1.6,0.0,27.9,30.7,35.4,36.3,52.2,33,33,34,34,36,36,39,39,43,44,79,2.8,79
2013-12-05,10.0,,1.2,0.0,24.6,28.8,34.3,35.9,52.2,32,32,33,33,35,35,39,39,43,44,115,5.4,81
2013-12-06,10.4,,8.2,0.0,20.7,27.1,33.7,35.7,52.3,31,31,32,33,35,35,38,39,43,43,32,9.6,87
2013-12-07,-1.7,,-6.7,0.0,10.7,25.1,32.8,35.3,52.3,29,29,32,32,34,34,38,38,43,43,166,1.6,74
2013-12-08,7.0,,0.7,0.0,10.4,15.2,32.2,35.4,51.4,28,29,31,31,33,34,38,38,43,43,115,7.1,84
2013-12-09,15.3,20.7,9.0,0.0,10.5,13.9,31.4,34.7,50.9,29,29,31,31,33,33,37,37,42,43,112,13.3,93
2013-12-10,22.8,25.7,19.4,0.0,10.7,14.2,31.3,34.8,48.6,30,30,31,31,33,33,37,37,42,42,108,8.4,96
2013-12-11,27.9,31.1,25.5,0.0,11.4,14.3,31.1,35.2,49.6,30,31,31,31,33,33,37,37,42,42,112,12.2,90
2013-12-12,30.2,33.1,27.1,0.0,11.3,14.7,30.9,34.9,47.9,31,31,31,31,33,33,36,37,42,42,109,13.0,84
2013-12-13,32.2,35.6,28.6,0.12,12.1,15.6,30.9,34.4,47.5,31,31,31,32,33,33,36,37,41,42,117,7.9,90
2013-12-14,35.6,37.2,34.0,0.03,12.6,17.3,31.1,34.5,46.9,31,32,31,32,33,33,36,36,41,41,104,9.4,88
2013-12-15,37.4,41.7,33.6,0.0,24.4,22.4,31.2,34.6,47.6,32,32,31,32,33,33,36,36,41,41,120,7.2,84
2013-12-16,36.0,42.4,32.2,0.0,28.9,30.9,31.7,34.2,45.9,32,32,32,32,33,33,36,36,41,41,115,6.1,82
2013-12-17,37.2,42.8,33.6,0.0,30.4,32.6,32.7,34.3,46.1,32,32,32,32,33,33,36,36,41,41,110,9.8,79
2013-12-18,35.2,39.6,29.8,0.0,31.4,33.7,33.7,34.4,46.4,32,32,32,32,33,33,36,36,41,41,236,4.6,84
2013-12-19,23.2,29.8,19.0,0.0,29.7,31.0,33.6,34.4,46.0,31,32,32,32,33,33,36,36,40,41,250,6.0,87
2013-12-20,24.1,32.0,19.6,0.0,16.1,28.2,33.0,34.5,46.5,31,32,32,32,33,33,36,36,40,41,109,9.8,95
2013-12-21,30.2,33.6,27.0,0.14,17.9,28.5,32.4,34.0,45.4,31,32,32,32,33,33,36,36,40,41,159,5.6,94
2013-12-24,31.3,37.0,28.4,0.0,32.8,33.0,34.1,34.3,45.6,32,32,32,32,33,33,36,36,40,40,100,5.3,85
2013-12-25,32.9,34.2,31.1,0.0,33.0,32.7,34.4,34.3,45.6,32,32,32,32,33,33,36,36,40,40,105,7.1,85
2013-12-27,35.2,38.7,28.4,0.0,32.9,32.7,34.5,34.3,45.1,32,32,32,32,33,33,36,36,40,40,121,5.3,74
2013-12-29,29.3,31.8,26.2,0.0,31.0,31.9,34.5,34.3,45.5,32,32,32,33,33,34,36,36,40,40,107,9.7,90
2013-12-30,33.6,36.3,28.8,0.03,31.1,31.6,34.2,33.9,45.1,32,32,32,33,33,34,36,36,40,40,107,8.7,87
2013-12-31,35.4,40.5,29.5,0.0,31.4,32.2,34.7,34.0,45.1,32,32,32,33,33,34,36,36,40,40,185,3.7,86
2014-01-01,34.2,39.7,29.8,0.01,31.8,32.5,34.4,34.3,45.1,32,32,32,33,33,34,36,36,40,40,110,6.8,85
2014-01-02,35.8,38.1,33.1,0.01,33.0,33.2,35.0,34.3,45.1,32,32,32,33,33,34,36,36,40,40,110,11.2,87
2014-01-03,34.7,40.3,28.2,0.18,34.2,34.6,37.5,45.6,52.8,32,32,32,33,33,33,36,36,39,40,262,11.6,83
2014-01-04,27.7,33.8,22.8,0.0,28.8,30.2,36.4,45.7,52.8,31,32,32,32,33,33,36,36,39,39,272,8.7,77
2014-01-05,26.8,33.6,18.1,0.0,12.0,26.9,35.6,39.9,53.9,31,31,32,32,33,33,36,36,39,39,101,4.7,76
2014-01-06,30.2,36.1,25.2,0.0,11.5,25.6,34.3,39.3,56.0,30,31,32,32,33,33,36,36,39,39,109,10.3,68
2014-01-07,32.9,36.0,29.3,0.0,12.7,26.0,33.9,38.7,57.0,31,32,32,32,33,33,35,36,39,39,113,7.1,68
2014-01-08,34.0,37.6,31.5,0.37,29.5,46.5,44.2,45.9,57.0,32,32,31,32,32,33,35,35,39,39,117,8.8,83
2014-01-09,35.1,39.4,32.4,0.23,36.8,47.0,45.0,45.7,56.9,32,32,32,32,33,33,35,35,39,39,225,12.4,83
2014-01-10,38.7,41.0,32.0,0.06,40.7,47.6,45.3,46.5,57.0,32,32,32,32,33,33,35,35,39,39,203,10.0,80
2014-01-11,40.3,45.1,32.0,0.28,43.3,48.0,45.7,46.5,57.0,32,32,32,32,33,33,35,35,39,39,208,19.2,79
2014-01-12,38.1,43.9,34.3,0.02,48.8,48.0,45.9,46.8,57.0,32,32,32,32,33,33,35,35,39,39,244,19.8,83
2014-01-13,41.0,44.1,36.9,0.0,50.3,48.2,46.3,46.8,57.0,33,34,34,34,34,35,35,36,39,39,245,18.3,77
2014-01-14,38.3,47.1,33.6,0.0,41.4,43.4,46.3,46.8,56.1,33,33,34,34,35,35,36,36,39,39,122,5.1,80
2014-01-15,33.6,34.3,32.0,0.0,38.1,38.2,43.4,46.8,56.1,33,33,34,34,35,35,36,36,39,39,107,6.9,86
2014-01-16,36.0,44.1,31.8,0.0,36.7,36.6,41.0,46.8,56.6,33,33,34,34,35,35,36,36,39,39,110,7.5,83
2014-01-17,34.7,44.6,27.3,0.0,35.3,35.7,40.0,46.8,56.7,33,33,33,34,34,35,36,36,39,39,121,4.9,82
2014-01-18,32.5,43.5,25.5,0.0,35.0,35.8,39.6,46.8,56.2,33,33,33,33,34,34,36,36,39,39,120,5.2,82
2014-01-19,30.2,37.6,25.7,0.0,34.9,35.5,39.0,46.8,56.6,33,33,33,33,34,34,36,36,39,39,209,4.2,88
2014-01-20,27.5,30.4,23.9,0.0,34.7,35.5,39.1,47.0,56.6,33,33,33,33,34,34,36,36,39,39,6,2.7,90
